"year","President","party","tough","polite","vague","tough_pct","polite_pct","vague_pct","decade","tough_z","polite_z","vague_z"
1826,"Adams","Democratic-Republican",20,8,5,5.64493367202935,2.25797346881174,1.41123341800734,1820,0.607214003180761,0.250609650282938,-0.179630008901788
1827,"Adams","Democratic-Republican",10,10,4,3.09119010819165,3.09119010819165,1.23647604327666,1820,-0.93242575894621,1.32894597095792,-0.603436048721104
1828,"Adams","Democratic-Republican",10,12,6,2.93427230046948,3.52112676056338,1.76056338028169,1820,-1.02703075358075,1.88536345703559,0.667533941288496
1829,"Jackson","Democratic",16,8,9,3.26997751890456,1.63498875945228,1.83936235438381,1820,-0.824635685424636,-0.555647699339136,0.85863020379251
1830,"Jackson","Democratic",15,25,18,2.14776632302406,3.57961053837342,2.57731958762887,1830,-1.58461745992184,1.06909490131653,0.269985100538017
1831,"Jackson","Democratic",10,7,8,3.01750150875075,2.11225105612553,2.4140012070006,1830,0.220479205127667,-0.455390885846726,0.0175289558067989
1832,"Jackson","Democratic",12,7,9,3.31217223295611,1.9321004692244,2.48412917471709,1830,0.832055177078697,-0.642554980673145,0.125932163697011
1833,"Jackson","Democratic",9,15,3,2.46507806080526,4.10846343467543,0.821692686935086,1830,-0.926051072072029,1.61853676179195,-2.44384782647589
1834,"Jackson","Democratic",19,12,16,3.05220883534137,1.92771084337349,2.57028112449799,1830,0.292512716602943,-0.647115500642266,0.259105104912186
1835,"Jackson","Democratic",16,10,13,3.2507110930516,2.03169443315725,2.64120276310443,1830,0.704495316913822,-0.539083687960133,0.368735162421485
1836,"Jackson","Democratic",20,12,13,3.51432085749429,2.10859251449657,2.28430855737129,1830,1.25160564943692,-0.459191859488538,-0.182948823849361
1837,"van Buren","Democratic",15,11,17,2.80007466865783,2.05338809034908,3.17341795781221,1830,-0.230780523563265,-0.516545467121527,1.19142882192529
1838,"van Buren","Democratic",18,22,11,3.31858407079646,4.05604719764012,2.02802359882006,1830,0.845362661117966,1.56407988919622,-0.579111903225663
1839,"van Buren","Democratic",14,10,19,2.234280242579,1.595914458985,3.0322374720715,1830,-1.40506167072089,-0.991829170572376,0.973193244250129
1840,"van Buren","Democratic",8,9,8,1.86784963810413,2.10133084286715,1.86784963810413,1840,-1.03494381320027,0.905961957208186,0.0547190543459937
1841,"Tyler","Whig",11,6,7,2.86831812255541,1.5645371577575,1.82529335071708,1840,-0.281010914140783,-0.0608464169716988,-0.0206927314552709
1842,"Tyler","Whig",13,5,10,3.2844871147044,1.26326427488631,2.52652854977261,1840,0.0326056561219356,-0.603462982987529,1.22192973103827
1843,"Tyler","Whig",10,4,7,2.68744961031981,1.07497984412792,1.88121472722386,1840,-0.417309782018821,-0.942578306871626,0.0784026343713193
1844,"Tyler","Whig",8,7,8,1.8348623853211,1.60550458715596,1.8348623853211,1840,-1.05980234248854,0.0129392010595008,-0.0037359424073875
1845,"Polk","Democratic",29,9,13,3.82989963021659,1.18858954041204,1.71685155837295,1840,0.443617542447336,-0.737958154283421,-0.212856797408269
1846,"Polk","Democratic",34,8,22,3.98920567875161,0.938636630294497,2.58125073330987,1840,0.563667371978546,-1.18814334340857,1.31890006930947
1847,"Polk","Democratic",49,14,6,6.42033542976939,1.83438155136268,0.786163522012579,1840,2.39571778602022,0.425164925374281,-1.86208071131482
1848,"Polk","Democratic",31,16,11,3.0981411153308,1.59904057565461,1.09934039576254,1840,-0.107820935739103,0.00129699917884794,-1.30711624492843
1849,"Taylor","Whig",9,10,8,2.53164556962025,2.81293952180028,2.25035161744022,1840,-0.534720568980514,2.18762612170203,0.73253093844913
1850,"Fillmore","Whig",13,12,10,3.33247885157652,3.07613432453217,2.56344527044348,1850,-0.622114109015327,1.32341071763157,0.889290264917271
1851,"Fillmore","Whig",24,13,13,3.84,2.08,2.08,1850,-0.246676858770925,0.00874802186154763,0.182209129653888
1852,"Fillmore","Whig",9,8,6,1.9388194743645,1.723395088324,1.292546316243,1850,-1.65306946128612,-0.461886472867845,-0.969510989910986
1853,"Pierce","Democratic",13,15,11,2.82179292381159,3.2559149120903,2.38767093553288,1850,-0.999892495303564,1.56067875073272,0.632204874124772
1854,"Pierce","Democratic",32,7,7,6.44771307676808,1.41043723554302,1.41043723554302,1850,1.68237108338746,-0.874917129745037,-0.797085174307423
1855,"Pierce","Democratic",28,13,7,5.0477735712998,2.34360915810348,1.26194339282495,1850,0.646770025039127,0.356650024520422,-1.01427045112769
1856,"Pierce","Democratic",25,11,5,5.01705799719045,2.2075055187638,1.00341159943809,1850,0.624048271041062,0.17702527613877,-1.39239588775047
1857,"Buchanan","Democratic",25,16,20,3.84911470361817,2.46343341031563,3.07929176289453,1850,-0.239934284054921,0.514789816064932,1.64376103090354
1858,"Buchanan","Democratic",30,9,19,3.86647763887099,1.1599432916613,2.44876917128496,1850,-0.22709010467887,-1.20551013856668,0.721566405903822
1859,"Buchanan","Democratic",33,6,12,5.57338287451444,1.01334234082081,2.02668468164161,1850,1.03558793364207,-1.39898886577039,0.104230797593272
1860,"Buchanan","Democratic",28,12,9,4.2334442092531,1.81433323253704,1.36074992440278,1860,0.18199738315155,-0.212248193212748,-0.426955337221578
1861,"Lincoln","Republican",16,6,8,4.80624812255933,1.80234304595975,2.40312406127966,1860,0.956414208125735,-0.224701724571031,1.42473215350336
1862,"Lincoln","Republican",10,14,10,2.48138957816377,3.47394540942928,2.48138957816377,1860,-2.18673745449636,1.51149748449453,1.56376407442537
1863,"Lincoln","Republican",13,4,5,4.35510887772194,1.34003350083752,1.6750418760469,1860,0.346485027314706,-0.704876605945742,0.131357129201099
1864,"Lincoln","Republican",11,5,4,3.80622837370242,1.73010380622837,1.3840830449827,1860,-0.395587935768883,-0.299732553448771,-0.385506066783174
1865,"Johnson","Democratic",20,17,7,4.65008137642409,3.95256916996047,1.62752848174843,1860,0.745280602193216,2.00861702239078,0.0469536940506829
1866,"Johnson","Republican",13,7,4,3.74208405296488,2.01496833621186,1.15141047783535,1860,-0.482309482273289,-0.00385981334231402,-0.798828756573292
1867,"Johnson","Republican",29,8,8,5.03997219325686,1.39033715676051,1.39033715676051,1860,1.272403412363,-0.65262903227916,-0.374396178178997
1868,"Johnson","Republican",21,9,3,4.30327868852459,1.84426229508197,0.614754098360656,1860,0.276411884265898,-0.181162561932161,-1.75215239492484
1869,"Grant","Republican",13,3,7,3.57044767920901,0.823949464432848,1.92254875034331,1860,-0.71435764487557,-1.24090402215338,0.571031682501365
1870,"Grant","Republican",5,7,5,1.18455342335939,1.65837479270315,1.18455342335939,1870,-1.66127309324893,0.188310154795493,-0.593162177829006
1871,"Grant","Republican",8,2,6,2.58564964447317,0.646412411118294,1.93923723335488,1870,-0.100931046697237,-1.22974840566919,0.396396862355523
1872,"Grant","Republican",14,9,10,2.88600288600289,1.85528756957328,2.0614306328592,1870,0.233559750233439,0.46424318747231,0.556619702078434
1873,"Grant","Republican",13,2,1,2.69095425377769,0.413992962119644,0.206996481059822,1870,0.0163422762319417,-1.5554367862539,-1.8749576751426
1874,"Grant","Republican",10,5,7,2.14868929952729,1.07434464976364,1.5040825096691,1870,-0.587555440240177,-0.630088788520695,-0.174188176039349
1875,"Grant","Republican",15,11,15,2.5706940874036,1.88517566409597,2.5706940874036,1870,-0.117586422804605,0.50612524659342,1.22437783946715
1876,"Grant","Republican",5,7,4,1.56445556946183,2.19023779724656,1.25156445556946,1870,-1.23819202058168,0.933607510025295,-0.505295747096953
1877,"Hayes","Republican",19,14,8,3.66370998843039,2.69957578094871,1.54261473197069,1870,1.09965950379275,1.64734064981601,-0.123663826090508
1878,"Hayes","Republican",13,4,11,3.38718082334549,1.04220948410631,2.86607608129234,1870,0.791700580716926,-0.675119658819423,1.61168960962701
1879,"Hayes","Republican",23,10,7,4.08090844570617,1.77430801987225,1.24201561391057,1870,1.56427591259758,0.350766890560677,-0.517816411329698
1880,"Hayes","Republican",28,18,10,4.30239704978488,2.76582667486171,1.53657037492317,1880,2.01529175427086,1.8711402391235,0.0728957706433976
1881,"Arthur","Republican",17,10,10,2.61056511056511,1.53562653562654,1.53562653562654,1880,0.36075147758688,-0.531919559722157,0.0711978746091451
1882,"Arthur","Republican",9,12,12,1.80577849117175,2.40770465489567,2.40770465489567,1880,-0.426295891040487,1.17158851431486,1.64000093837553
1883,"Arthur","Republican",9,9,2,2.20804710500491,2.20804710500491,0.490677134445535,1880,-0.0328941540217756,0.781579591070229,-1.80858764670113
1884,"Arthur","Republican",7,8,4,1.58766160127013,1.81447040145158,0.907235200725788,1880,-0.639605009399906,0.0127710664189381,-1.0592309592925
1885,"Cleveland","Democratic",24,11,16,2.50260688216893,1.14702815432742,1.66840458811262,1880,0.255172883791499,-1.29100348290961,0.310055622485761
1886,"Cleveland","Democratic",10,13,14,1.35795763172189,1.76534492123846,1.90114068441065,1880,-0.864245802921645,-0.0831901213862655,0.728730386654106
1887,"Cleveland","Democratic",2,4,5,0.789265982636148,1.5785319652723,1.97316495659037,1880,-1.42040224885097,-0.448108552191276,0.858296644956507
1888,"Cleveland","Democratic",12,8,7,1.86654223051797,1.24436148701198,1.08881630113548,1880,-0.366871516917011,-1.10087359151866,-0.732580192175976
1889,"Harrison","Republican",21,10,9,3.38600451467269,1.61238310222509,1.45114479200258,1880,1.11909850750256,-0.381984103199548,-0.0807784395548466
1890,"Harrison","Republican",14,7,5,2.5,1.25,0.892857142857143,1890,-0.32909981588234,0.109567150682702,-1.52431286717859
1891,"Harrison","Republican",10,9,10,1.30378096479791,1.17340286831812,1.30378096479791,1890,-1.23377688833151,-0.048434173624627,-0.818180407023558
1892,"Harrison","Republican",8,14,16,1.23571207908557,2.16249613839975,2.47142415817115,1890,-1.28525605597468,1.9918255998799,1.18830039719412
1893,"Cleveland","Democratic",19,9,13,3.09547083740632,1.46627565982405,2.11795373085696,1890,0.121243138092304,0.555691436505348,0.580895985221635
1894,"Cleveland","Democratic",26,10,10,3.29322355921469,1.2666244458518,1.2666244458518,1890,0.270799655895273,0.143859354617567,-0.882030256395383
1895,"Cleveland","Democratic",11,8,14,1.51933701657459,1.10497237569061,1.93370165745856,1890,-1.07075606009575,-0.18958970021869,0.264276789812161
1896,"Cleveland","Democratic",24,6,15,3.14053912588328,0.785134781470819,1.96283695367705,1890,0.155327403665572,-0.849337165174392,0.314342951221195
1897,"McKinley","Republican",23,4,15,3.89698407319553,0.677736360555744,2.54151135208404,1890,0.727411930215344,-1.07087408647288,1.30873839572468
1898,"McKinley","Republican",54,5,22,5.29931305201178,0.490677134445535,2.15897939156035,1890,1.78796592395094,-1.45673194825375,0.651394576870943
1899,"McKinley","Republican",46,18,13,4.06719717064545,1.59151193633952,1.14942528735632,1890,0.856140768464841,0.814023532058811,-1.0834255654472
1900,"McKinley","Republican",52,18,14,5.45073375262055,1.88679245283019,1.46750524109015,1900,2.57946905986622,0.0147707585358258,-0.667838943860075
1901,"Roosevelt","Republican",24,17,16,2.54075799280119,1.79970357823417,1.69383866186746,1900,0.233987297206404,-0.105914893594533,-0.389557359321845
1902,"Roosevelt","Republican",6,5,8,1.28727740828148,1.0727311735679,1.71636987770865,1900,-0.776335844118192,-1.11333563642657,-0.361854767171179
1903,"Roosevelt","Republican",13,7,10,1.76486559869671,0.950312245452077,1.3575889220744,1900,-0.391392984405106,-1.28298082062825,-0.802983313247785
1904,"Roosevelt","Republican",16,17,25,1.88679245283019,2.00471698113208,2.94811320754717,1900,-0.293118209509284,0.178187712380918,1.15259892859615
1905,"Roosevelt","Republican",31,16,28,2.58032295655069,1.33177959047778,2.33061428333611,1900,0.265877219519888,-0.75435261737702,0.393371332026669
1906,"Roosevelt","Republican",16,36,25,1.40721196130167,3.16622691292876,2.19876868953386,1900,-0.679666892195697,1.78778003086042,0.231264469365089
1907,"Roosevelt","Republican",19,25,23,1.43917588244205,1.89365247689744,1.74216027874564,1900,-0.653903518104045,0.0242772136602788,-0.330144939953423
1908,"Roosevelt","Republican",14,16,9,1.48588410104012,1.69815325833156,0.955211207811505,1900,-0.616256031000961,-0.246640866209795,-1.29771496853488
1909,"Taft","Republican",18,20,25,2.6615407363596,2.957267484844,3.696584356055,1900,0.331339902740779,1.49820911879872,2.07285956210127
1910,"Taft","Republican",32,44,30,2.38574517259375,3.28039961231641,2.23663609930664,1910,-0.464372590445907,0.290330189050941,-0.096133220548851
1911,"Taft","Republican",20,30,17,1.7223561832587,2.58353427488805,1.46400275576989,1910,-0.888048037518028,-0.230261337658291,-0.704150174277063
1912,"Taft","Republican",36,38,24,2.88994139841053,3.05049369832223,1.92662759894035,1910,-0.142366098298492,0.118579544647544,-0.340091659049242
1913,"Wilson","Democratic",3,5,3,1.85070943861814,3.08451573103023,1.85070943861814,1910,-0.806074830663811,0.143995620032452,-0.399834781654421
1914,"Wilson","Democratic",6,6,3,2.94985250737463,2.94985250737463,1.47492625368732,1910,-0.104103681702773,0.0433957918746041,-0.695554024520692
1915,"Wilson","Democratic",17,18,4,4.60829493087558,4.87937110328002,1.08430468961778,1910,0.955065744555603,1.48483788650239,-1.0029501981817
1916,"Wilson","Democratic",6,0,4,5.92300098716683,0,3.94866732477789,1910,1.79470686782166,-2.16028422763717,1.25113456061324
1917,"Wilson","Democratic",9,8,8,5.10493477027794,4.53771979580261,4.53771979580261,1910,1.27224632695196,1.22960812228679,1.71468417572442
1918,"Wilson","Democratic",6,6,3,2.40673886883273,2.40673886883273,1.20336943441637,1910,-0.45096490086598,-0.362335908468719,-0.909253253784401
1919,"Wilson","Democratic",3,5,9,1.28700128700129,2.14500214500214,3.86100386100386,1910,-1.16608879983423,-0.557865680630539,1.1821485756787
1920,"Wilson","Democratic",10,1,1,7.68049155145929,0.768049155145929,0.768049155145929,1920,2.56914183033085,-1.65995652038745,-1.3998588180624
1921,"Harding","Republican",3,3,4,1.08303249097473,1.08303249097473,1.44404332129964,1920,-0.826896708355434,-1.12309890214111,-0.386958322727522
1922,"Harding","Republican",8,5,3,2.71831464492015,1.69894665307509,1.01936799184506,1920,0.0148639097114668,-0.073334763859504,-1.02328607982719
1923,"Coolidge","Republican",9,6,5,2.7002700270027,1.8001800180018,1.5001500150015,1920,0.00557545224599123,0.0992073899614614,-0.302888813421586
1924,"Coolidge","Republican",7,4,7,2.05580029368576,1.17474302496329,2.05580029368576,1920,-0.326164999842614,-0.966787461995727,0.529690032213407
1925,"Coolidge","Republican",16,11,14,3.05810397553517,2.10244648318043,2.67584097859327,1920,0.189770286730844,0.614390373037542,1.4587505897091
1926,"Coolidge","Republican",13,13,11,2.60887015853903,2.60887015853903,2.2075055187638,1920,-0.0414725813814694,1.47753891853503,0.757003085077085
1927,"Coolidge","Republican",13,10,4,2.98507462686567,2.29621125143513,0.918484500574053,1920,0.152178468386381,0.944643056759872,-1.1744485356527
1928,"Coolidge","Republican",3,7,10,0.728685936361428,1.70026718484333,2.42895312120476,1920,-1.0092964086772,-0.0710840494271036,1.08881717081014
1929,"Hoover","Republican",7,12,11,1.27574266447968,2.18698742482231,2.00473847275378,1920,-0.727699249148819,0.758481959516993,0.453179691881657
1930,"Hoover","Republican",3,5,6,1.29533678756477,2.15889464594128,2.59067357512953,1930,-0.750141920720829,-0.350290507534579,1.31411997396556
1931,"Hoover","Republican",6,4,2,2.01884253028264,1.34589502018843,0.672947510094213,1930,-0.468957764892704,-0.846083049145111,-0.834651856589905
1932,"Hoover","Republican",5,3,2,2.35183443085607,1.41110065851364,0.940733772342427,1930,-0.339543385804832,-0.806318616138565,-0.534602966698999
1934,"Roosevelt","Democratic",1,5,0,0.89126559714795,4.45632798573975,0,1930,-0.907180641858007,1.05075603497112,-1.58867542622119
1935,"Roosevelt","Democratic",14,1,2,7.84313725490196,0.560224089635854,1.12044817927171,1930,1.79460325299807,-1.32520969962476,-0.333236743339298
1936,"Roosevelt","Democratic",1,5,3,0.547945205479452,2.73972602739726,1.64383561643836,1930,-1.0406090983444,0.00391859384422029,0.253207901678133
1937,"Roosevelt","Democratic",8,5,3,5.74300071787509,3.58937544867193,2.15362526920316,1930,0.978403623304219,0.52206132442863,0.824416514494002
1938,"Roosevelt","Democratic",6,6,6,2.59403372243839,2.59403372243839,2.59403372243839,1930,-0.24541475720554,-0.0849291200790977,1.31788494854428
1939,"Roosevelt","Democratic",11,11,2,5.74412532637076,5.74412532637076,1.0443864229765,1930,0.97884069252402,1.83609503927814,-0.418462345832586
1940,"Roosevelt","Democratic",16,3,1,10.1329955668144,1.89993666877771,0.633312222925903,1940,0.748510086903069,-0.597976371774342,-0.717484573232093
1941,"Roosevelt","Democratic",13,4,1,8.00492610837438,2.46305418719212,0.61576354679803,1940,-0.245170259145814,-0.335588429675981,-0.74083024971073
1942,"Roosevelt","Democratic",17,2,1,10.0950118764846,1.18764845605701,0.593824228028504,1940,0.730773989802707,-0.929871282170582,-0.770016966385131
1943,"Roosevelt","Democratic",25,5,2,11.4678899082569,2.29357798165138,0.91743119266055,1940,1.37182539547178,-0.414556871168772,-0.339510217757295
1944,"Roosevelt","Democratic",18,5,1,9.77729494839761,2.71591526344378,0.543183052688756,1940,0.582419308147506,-0.217766313927801,-0.83738686297248
1945,"Roosevelt","Democratic",35,23,3,8.49102377486657,5.57981562348375,0.727802037845706,1940,-0.0181919076931395,1.11668501687351,-0.591781150730592
1945,"Roosevelt","Democratic",16,13,2,10.5124835742444,8.54139290407359,1.31406044678055,1940,0.925708144536412,2.49664948718032,0.188140881458189
1946,"Truman","Democratic",70,21,11,4.78044116642764,1.43413234992829,0.751212183295773,1940,-1.75081064143473,-0.81502065231381,-0.560637736947541
1947,"Truman","Democratic",25,12,6,7.95165394402036,3.81679389312977,1.90839694656489,1940,-0.27004515338394,0.295194602217581,0.978809507530347
1948,"Truman","Democratic",14,6,7,5.26315789473684,2.25563909774436,2.63157894736842,1940,-1.5254109846108,-0.432234718773123,1.94088624214606
1949,"Truman","Democratic",13,5,4,7.35294117647059,2.82805429864253,2.26244343891403,1940,-0.549607978593057,-0.165514466466997,1.44981112660126
1950,"Truman","Democratic",14,5,1,5.47945205479452,1.95694716242661,0.391389432485323,1950,-1.64160764382532,-0.977889848653685,-0.93632847260963
1951,"Truman","Democratic",35,16,2,17.5879396984925,8.04020100502513,1.00502512562814,1950,1.21048937002533,2.31961894911407,-0.28491419457083
1952,"Truman","Democratic",33,10,4,12.4387485865058,3.76931775348662,1.50772710139465,1950,-0.00237825030765806,0.00452977799189445,0.24873671308001
1953,"Truman","Democratic",52,7,15,10.7906204606765,1.4525835235526,3.1126789790413,1950,-0.390587037766567,-1.25128687917293,1.95249772363922
1953,"Eisenhower","Republican",42,15,9,11.3513513513514,4.05405405405405,2.43243243243243,1950,-0.258509527682147,0.158874883499426,1.23037168371137
1954,"Eisenhower","Republican",38,7,4,11.5818348064614,2.13349588540079,1.21914050594331,1950,-0.204220239588963,-0.882189261056088,-0.0576167647706596
1955,"Eisenhower","Republican",53,18,2,12.9079396005845,4.38382854359474,0.487092060399415,1950,0.108137474657863,0.337633539422171,-0.834733896274311
1956,"Eisenhower","Republican",43,15,4,9.53859804791482,3.32741792369122,0.887311446317658,1950,-0.685494997355572,-0.235007912557605,-0.409874936392416
1956,"Eisenhower","Republican",5,2,0,10.2669404517454,4.10677618069815,0,1950,-0.513937387837995,0.187453614708787,-1.35181386148694
1957,"Eisenhower","Republican",31,12,1,14.123006833713,5.46697038724374,0.455580865603645,1950,0.394340816413524,0.924765007396107,-0.868185083089889
1958,"Eisenhower","Republican",59,12,6,22.4419931532902,4.56447318372005,2.28223659186002,1950,2.35383871065959,0.435554373484939,1.07092901089388
1959,"Eisenhower","Republican",29,5,4,10.8777194298575,1.8754688672168,1.50037509377344,1950,-0.370071287392091,-1.02205624417709,0.240932077870193
1960,"Eisenhower","Republican",17,11,6,5.64596479574892,3.65327133842577,1.99269345732315,1960,-0.134740784814239,0.131537643515024,1.46752941470535
1961,"Eisenhower","Republican",28,5,1,7.89177001127396,1.40924464487035,0.28184892897407,1960,1.28918756777892,-0.998977948148016,-0.83223384963192
1961,"Kennedy","Democratic",15,10,6,5.3898670499461,3.59324469996407,2.15594681997844,1960,-0.297116773062435,0.101296893308724,1.68697897893692
1962,"Kennedy","Democratic",22,8,3,6.38051044083527,2.32018561484919,0.870069605568445,1960,0.330989886341832,-0.540056058937301,-0.0415317835238178
1963,"Kennedy","Democratic",25,12,2,8.9863407620417,4.31344356578001,0.718907260963336,1960,1.98318823852409,0.464125040247101,-0.244728275848801
1964,"Johnson","Democratic",6,2,0,3.65408038976857,1.21802679658952,0,1960,-1.39767341189896,-1.09531136499486,-1.21110276624403
1965,"Johnson","Democratic",8,16,0,3.64630811303555,7.2926162260711,0,1960,-1.40260133936473,1.96499896139422,-1.21110276624403
1966,"Johnson","Democratic",17,5,3,6.22482607103625,1.8308311973636,1.09849871841816,1960,0.232279906206449,-0.78658735039004,0.265528778398698
1967,"Johnson","Democratic",21,23,3,5.86756077116513,6.42637608270467,0.838222967309304,1960,0.00575973145244429,1.52859684950642,-0.0843408918603218
1968,"Johnson","Democratic",14,8,1,5.56660039761431,3.18091451292247,0.397614314115308,1960,-0.185060917615221,-0.106430450890248,-0.676618902967781
1969,"Johnson","Democratic",10,4,3,5.18941359626362,2.07576543850545,1.55682407887909,1960,-0.424212103548152,-0.663192214611022,0.881622064279733
1970,"Nixon","Republican",6,10,3,2.77777777777778,4.62962962962963,1.38888888888889,1970,-0.702633468170998,0.150537374748357,1.65481424262279
1971,"Nixon","Republican",1,9,1,0.4510599909788,4.0595399188092,0.4510599909788,1970,-1.50924486400814,-0.0323922679453342,-0.302129623288644
1972,"Nixon","Republican",5,8,0,2.60281103591879,4.16449765747007,0,1970,-0.763289800742434,0.00128643431284043,-1.24334510989935
1972,"Nixon","Republican",37,16,4,4.06370126304228,1.75727622185612,0.439319055464031,1970,-0.256837874363308,-0.771139639590042,-0.326629136778676
1973,"Nixon","Republican",1,11,0,1.19760479041916,13.1736526946108,0,1970,-1.25043756638568,2.89213234967673,-1.24334510989935
1974,"Nixon","Republican",13,14,1,5.26955816781516,5.67490879610863,0.405350628293474,1970,0.16120075784952,0.48594519006217,-0.397510195502944
1974,"Nixon","Republican",35,15,20,2.85481239804241,1.22349102773246,1.63132137030995,1970,-0.675927606836209,-0.942419936327375,2.16069197626042
